Customer_ID,Cluster,Cluster_Name
14169,3,At-Risk Low Engagement Customers
14021,2,High-Value Growth Customers
12109,3,At-Risk Low Engagement Customers
14368,1,High-Revenue Enterprise Customers
13841,0,Mid-Tier Active Customers
13841,0,Mid-Tier Active Customers
12235,0,Mid-Tier Active Customers
13212,0,Mid-Tier Active Customers
10964,2,High-Value Growth Customers
13416,2,High-Value Growth Customers
14002,3,At-Risk Low Engagement Customers
10399,3,At-Risk Low Engagement Customers
12633,0,Mid-Tier Active Customers
15000,1,High-Revenue Enterprise Customers
12997,1,High-Revenue Enterprise Customers
10705,2,High-Value Growth Customers
10432,1,High-Revenue Enterprise Customers
14812,1,High-Revenue Enterprise Customers
10293,0,Mid-Tier Active Customers
13386,1,High-Revenue Enterprise Customers
10146,2,High-Value Growth Customers
14862,0,Mid-Tier Active Customers
12034,3,At-Risk Low Engagement Customers
13742,2,High-Value Growth Customers
14338,2,High-Value Growth Customers
11166,0,Mid-Tier Active Customers
13501,3,At-Risk Low Engagement Customers
12051,0,Mid-Tier Active Customers
13761,0,Mid-Tier Active Customers
12625,1,High-Revenue Enterprise Customers
12614,1,High-Revenue Enterprise Customers
10340,1,High-Revenue Enterprise Customers
14117,1,High-Revenue Enterprise Customers
13915,3,At-Risk Low Engagement Customers
12974,1,High-Revenue Enterprise Customers
10266,2,High-Value Growth Customers
12425,0,Mid-Tier Active Customers
11263,3,At-Risk Low Engagement Customers
11772,0,Mid-Tier Active Customers
13512,1,High-Revenue Enterprise Customers
10272,2,High-Value Growth Customers
10697,1,High-Revenue Enterprise Customers
10748,3,At-Risk Low Engagement Customers
10245,1,High-Revenue Enterprise Customers
10318,0,Mid-Tier Active Customers
10477,3,At-Risk Low Engagement Customers
12033,3,At-Risk Low Engagement Customers
10958,3,At-Risk Low Engagement Customers
14902,2,High-Value Growth Customers
10814,0,Mid-Tier Active Customers
14302,1,High-Revenue Enterprise Customers
11915,2,High-Value Growth Customers
13811,1,High-Revenue Enterprise Customers
14743,0,Mid-Tier Active Customers
13488,1,High-Revenue Enterprise Customers
11298,2,High-Value Growth Customers
14193,0,Mid-Tier Active Customers
11805,0,Mid-Tier Active Customers
10759,2,High-Value Growth Customers
10251,1,High-Revenue Enterprise Customers
12462,0,Mid-Tier Active Customers
10546,3,At-Risk Low Engagement Customers
13242,1,High-Revenue Enterprise Customers
10739,3,At-Risk Low Engagement Customers
10311,3,At-Risk Low Engagement Customers
10131,2,High-Value Growth Customers
12942,2,High-Value Growth Customers
11132,3,At-Risk Low Engagement Customers
11450,2,High-Value Growth Customers
13343,2,High-Value Growth Customers
10016,2,High-Value Growth Customers
13233,3,At-Risk Low Engagement Customers
12770,0,Mid-Tier Active Customers
13469,3,At-Risk Low Engagement Customers
10921,2,High-Value Growth Customers
13030,3,At-Risk Low Engagement Customers
11373,3,At-Risk Low Engagement Customers
13588,3,At-Risk Low Engagement Customers
12545,3,At-Risk Low Engagement Customers
13599,3,At-Risk Low Engagement Customers
10039,2,High-Value Growth Customers
10364,2,High-Value Growth Customers
14230,2,High-Value Growth Customers
10183,3,At-Risk Low Engagement Customers
13034,2,High-Value Growth Customers
12984,0,Mid-Tier Active Customers
11195,1,High-Revenue Enterprise Customers
12853,0,Mid-Tier Active Customers
14842,3,At-Risk Low Engagement Customers
11122,2,High-Value Growth Customers
10996,3,At-Risk Low Engagement Customers
12236,1,High-Revenue Enterprise Customers
12668,2,High-Value Growth Customers
13943,2,High-Value Growth Customers
13224,0,Mid-Tier Active Customers
11183,2,High-Value Growth Customers
14315,2,High-Value Growth Customers
14315,2,High-Value Growth Customers
14428,2,High-Value Growth Customers
10615,2,High-Value Growth Customers
11022,0,Mid-Tier Active Customers
11467,3,At-Risk Low Engagement Customers
10402,0,Mid-Tier Active Customers
13043,0,Mid-Tier Active Customers
10935,0,Mid-Tier Active Customers
12420,1,High-Revenue Enterprise Customers
11529,2,High-Value Growth Customers
14654,2,High-Value Growth Customers
12642,0,Mid-Tier Active Customers
14182,2,High-Value Growth Customers
10727,2,High-Value Growth Customers
10827,0,Mid-Tier Active Customers
11522,3,At-Risk Low Engagement Customers
13912,3,At-Risk Low Engagement Customers
12905,3,At-Risk Low Engagement Customers
12931,1,High-Revenue Enterprise Customers
10137,1,High-Revenue Enterprise Customers
13591,0,Mid-Tier Active Customers
10629,1,High-Revenue Enterprise Customers
10335,2,High-Value Growth Customers
13854,3,At-Risk Low Engagement Customers
10391,1,High-Revenue Enterprise Customers
14524,0,Mid-Tier Active Customers
10976,0,Mid-Tier Active Customers
14084,3,At-Risk Low Engagement Customers
11818,3,At-Risk Low Engagement Customers
10401,3,At-Risk Low Engagement Customers
10711,0,Mid-Tier Active Customers
11040,2,High-Value Growth Customers
10778,2,High-Value Growth Customers
13360,1,High-Revenue Enterprise Customers
10047,3,At-Risk Low Engagement Customers
11562,1,High-Revenue Enterprise Customers
13949,1,High-Revenue Enterprise Customers
14947,1,High-Revenue Enterprise Customers
13643,1,High-Revenue Enterprise Customers
13727,0,Mid-Tier Active Customers
14992,1,High-Revenue Enterprise Customers
11113,0,Mid-Tier Active Customers
12514,2,High-Value Growth Customers
13609,2,High-Value Growth Customers
11224,1,High-Revenue Enterprise Customers
13445,0,Mid-Tier Active Customers
13024,1,High-Revenue Enterprise Customers
12422,2,High-Value Growth Customers
11509,2,High-Value Growth Customers
11751,1,High-Revenue Enterprise Customers
14986,3,At-Risk Low Engagement Customers
14225,2,High-Value Growth Customers
11800,1,High-Revenue Enterprise Customers
10339,2,High-Value Growth Customers
10216,1,High-Revenue Enterprise Customers
13664,0,Mid-Tier Active Customers
11342,0,Mid-Tier Active Customers
10012,1,High-Revenue Enterprise Customers
13887,1,High-Revenue Enterprise Customers
11521,2,High-Value Growth Customers
13895,1,High-Revenue Enterprise Customers
13641,2,High-Value Growth Customers
10330,2,High-Value Growth Customers
14025,0,Mid-Tier Active Customers
13005,2,High-Value Growth Customers
12865,3,At-Risk Low Engagement Customers
13116,0,Mid-Tier Active Customers
14989,3,At-Risk Low Engagement Customers
12323,3,At-Risk Low Engagement Customers
12572,0,Mid-Tier Active Customers
12914,0,Mid-Tier Active Customers
10102,1,High-Revenue Enterprise Customers
13550,0,Mid-Tier Active Customers
11459,0,Mid-Tier Active Customers
10172,3,At-Risk Low Engagement Customers
10108,2,High-Value Growth Customers
14328,1,High-Revenue Enterprise Customers
13570,3,At-Risk Low Engagement Customers
12676,3,At-Risk Low Engagement Customers
13875,1,High-Revenue Enterprise Customers
14430,2,High-Value Growth Customers
10025,0,Mid-Tier Active Customers
14104,3,At-Risk Low Engagement Customers
14252,2,High-Value Growth Customers
10939,0,Mid-Tier Active Customers
10061,0,Mid-Tier Active Customers
11241,0,Mid-Tier Active Customers
11241,0,Mid-Tier Active Customers
13773,0,Mid-Tier Active Customers
11041,2,High-Value Growth Customers
14318,1,High-Revenue Enterprise Customers
12761,1,High-Revenue Enterprise Customers
12121,2,High-Value Growth Customers
11525,1,High-Revenue Enterprise Customers
13522,1,High-Revenue Enterprise Customers
10154,0,Mid-Tier Active Customers
12249,3,At-Risk Low Engagement Customers
10482,2,High-Value Growth Customers
14796,2,High-Value Growth Customers
14440,3,At-Risk Low Engagement Customers
14440,3,At-Risk Low Engagement Customers
13579,2,High-Value Growth Customers
14255,1,High-Revenue Enterprise Customers
13921,2,High-Value Growth Customers
13563,0,Mid-Tier Active Customers
13316,2,High-Value Growth Customers
11763,2,High-Value Growth Customers
13539,2,High-Value Growth Customers
14951,2,High-Value Growth Customers
10751,2,High-Value Growth Customers
13620,0,Mid-Tier Active Customers
11786,0,Mid-Tier Active Customers
14405,3,At-Risk Low Engagement Customers
13384,1,High-Revenue Enterprise Customers
14268,0,Mid-Tier Active Customers
10406,0,Mid-Tier Active Customers
10758,1,High-Revenue Enterprise Customers
12712,2,High-Value Growth Customers
12671,0,Mid-Tier Active Customers
14167,2,High-Value Growth Customers
10098,2,High-Value Growth Customers
11334,1,High-Revenue Enterprise Customers
14591,2,High-Value Growth Customers
12792,2,High-Value Growth Customers
12855,0,Mid-Tier Active Customers
10187,3,At-Risk Low Engagement Customers
11137,3,At-Risk Low Engagement Customers
12724,3,At-Risk Low Engagement Customers
13584,1,High-Revenue Enterprise Customers
12059,2,High-Value Growth Customers
11320,0,Mid-Tier Active Customers
14330,0,Mid-Tier Active Customers
10149,3,At-Risk Low Engagement Customers
10029,2,High-Value Growth Customers
14270,0,Mid-Tier Active Customers
11395,0,Mid-Tier Active Customers
13364,1,High-Revenue Enterprise Customers
10693,2,High-Value Growth Customers
12867,3,At-Risk Low Engagement Customers
13777,1,High-Revenue Enterprise Customers
11387,1,High-Revenue Enterprise Customers
11846,1,High-Revenue Enterprise Customers
14878,0,Mid-Tier Active Customers
10130,0,Mid-Tier Active Customers
11600,2,High-Value Growth Customers
13630,2,High-Value Growth Customers
14875,3,At-Risk Low Engagement Customers
10702,3,At-Risk Low Engagement Customers
13548,1,High-Revenue Enterprise Customers
13029,1,High-Revenue Enterprise Customers
12970,2,High-Value Growth Customers
14675,1,High-Revenue Enterprise Customers
11709,0,Mid-Tier Active Customers
12954,1,High-Revenue Enterprise Customers
10455,2,High-Value Growth Customers
12869,0,Mid-Tier Active Customers
12041,2,High-Value Growth Customers
11773,1,High-Revenue Enterprise Customers
12316,2,High-Value Growth Customers
12316,2,High-Value Growth Customers
10610,3,At-Risk Low Engagement Customers
10168,0,Mid-Tier Active Customers
10731,3,At-Risk Low Engagement Customers
14382,3,At-Risk Low Engagement Customers
12075,3,At-Risk Low Engagement Customers
14053,3,At-Risk Low Engagement Customers
14197,2,High-Value Growth Customers
11623,1,High-Revenue Enterprise Customers
14527,0,Mid-Tier Active Customers
10041,3,At-Risk Low Engagement Customers
12090,3,At-Risk Low Engagement Customers
13925,2,High-Value Growth Customers
12176,1,High-Revenue Enterprise Customers
10075,2,High-Value Growth Customers
14134,3,At-Risk Low Engagement Customers
14860,2,High-Value Growth Customers
12658,1,High-Revenue Enterprise Customers
13181,0,Mid-Tier Active Customers
12077,0,Mid-Tier Active Customers
10442,2,High-Value Growth Customers
12052,2,High-Value Growth Customers
12542,3,At-Risk Low Engagement Customers
11302,0,Mid-Tier Active Customers
13431,1,High-Revenue Enterprise Customers
11305,0,Mid-Tier Active Customers
10237,3,At-Risk Low Engagement Customers
14307,0,Mid-Tier Active Customers
12600,0,Mid-Tier Active Customers
12574,1,High-Revenue Enterprise Customers
13281,1,High-Revenue Enterprise Customers
13187,1,High-Revenue Enterprise Customers
13954,0,Mid-Tier Active Customers
12769,0,Mid-Tier Active Customers
12107,0,Mid-Tier Active Customers
12680,3,At-Risk Low Engagement Customers
12762,0,Mid-Tier Active Customers
11388,3,At-Risk Low Engagement Customers
14841,0,Mid-Tier Active Customers
14666,3,At-Risk Low Engagement Customers
11280,1,High-Revenue Enterprise Customers
12557,2,High-Value Growth Customers
11556,1,High-Revenue Enterprise Customers
13191,2,High-Value Growth Customers
14836,1,High-Revenue Enterprise Customers
13595,2,High-Value Growth Customers
11921,3,At-Risk Low Engagement Customers
10514,2,High-Value Growth Customers
11309,2,High-Value Growth Customers
10915,0,Mid-Tier Active Customers
13453,2,High-Value Growth Customers
13696,3,At-Risk Low Engagement Customers
13157,2,High-Value Growth Customers
12199,2,High-Value Growth Customers
10775,2,High-Value Growth Customers
10944,3,At-Risk Low Engagement Customers
10823,2,High-Value Growth Customers
10165,0,Mid-Tier Active Customers
13984,2,High-Value Growth Customers
12539,2,High-Value Growth Customers
14923,2,High-Value Growth Customers
11312,0,Mid-Tier Active Customers
14687,2,High-Value Growth Customers
14308,3,At-Risk Low Engagement Customers
14788,1,High-Revenue Enterprise Customers
13301,0,Mid-Tier Active Customers
13311,0,Mid-Tier Active Customers
10328,3,At-Risk Low Engagement Customers
12491,0,Mid-Tier Active Customers
14831,1,High-Revenue Enterprise Customers
10833,3,At-Risk Low Engagement Customers
13080,2,High-Value Growth Customers
13463,2,High-Value Growth Customers
14528,1,High-Revenue Enterprise Customers
10055,1,High-Revenue Enterprise Customers
14065,2,High-Value Growth Customers
13452,1,High-Revenue Enterprise Customers
11902,2,High-Value Growth Customers
11482,2,High-Value Growth Customers
14151,2,High-Value Growth Customers
13336,3,At-Risk Low Engagement Customers
10947,1,High-Revenue Enterprise Customers
13294,3,At-Risk Low Engagement Customers
12162,2,High-Value Growth Customers
13058,2,High-Value Growth Customers
10769,2,High-Value Growth Customers
14849,2,High-Value Growth Customers
13496,1,High-Revenue Enterprise Customers
10286,3,At-Risk Low Engagement Customers
11496,1,High-Revenue Enterprise Customers
14588,1,High-Revenue Enterprise Customers
12333,1,High-Revenue Enterprise Customers
12718,1,High-Revenue Enterprise Customers
12080,2,High-Value Growth Customers
13390,2,High-Value Growth Customers
10723,2,High-Value Growth Customers
10952,2,High-Value Growth Customers
14503,0,Mid-Tier Active Customers
14503,0,Mid-Tier Active Customers
12263,3,At-Risk Low Engagement Customers
10990,1,High-Revenue Enterprise Customers
13213,0,Mid-Tier Active Customers
11760,0,Mid-Tier Active Customers
14236,2,High-Value Growth Customers
11725,3,At-Risk Low Engagement Customers
10342,1,High-Revenue Enterprise Customers
13702,2,High-Value Growth Customers
10689,0,Mid-Tier Active Customers
13433,0,Mid-Tier Active Customers
10967,0,Mid-Tier Active Customers
14874,0,Mid-Tier Active Customers
12204,2,High-Value Growth Customers
12714,2,High-Value Growth Customers
14546,2,High-Value Growth Customers
13573,3,At-Risk Low Engagement Customers
11991,2,High-Value Growth Customers
14121,0,Mid-Tier Active Customers
14231,1,High-Revenue Enterprise Customers
14890,0,Mid-Tier Active Customers
13601,2,High-Value Growth Customers
14707,2,High-Value Growth Customers
12694,0,Mid-Tier Active Customers
14254,3,At-Risk Low Engagement Customers
10386,1,High-Revenue Enterprise Customers
14507,3,At-Risk Low Engagement Customers
14709,2,High-Value Growth Customers
10537,3,At-Risk Low Engagement Customers
14810,0,Mid-Tier Active Customers
14213,3,At-Risk Low Engagement Customers
13508,0,Mid-Tier Active Customers
10202,0,Mid-Tier Active Customers
11333,3,At-Risk Low Engagement Customers
13503,2,High-Value Growth Customers
12709,2,High-Value Growth Customers
14022,2,High-Value Growth Customers
11855,1,High-Revenue Enterprise Customers
14609,2,High-Value Growth Customers
12873,2,High-Value Growth Customers
13031,0,Mid-Tier Active Customers
11206,2,High-Value Growth Customers
11646,3,At-Risk Low Engagement Customers
13418,0,Mid-Tier Active Customers
13477,0,Mid-Tier Active Customers
12862,3,At-Risk Low Engagement Customers
11793,2,High-Value Growth Customers
13798,0,Mid-Tier Active Customers
13369,2,High-Value Growth Customers
13368,0,Mid-Tier Active Customers
13534,2,High-Value Growth Customers
14530,0,Mid-Tier Active Customers
13450,1,High-Revenue Enterprise Customers
10604,0,Mid-Tier Active Customers
13057,0,Mid-Tier Active Customers
14895,1,High-Revenue Enterprise Customers
10127,3,At-Risk Low Engagement Customers
13877,2,High-Value Growth Customers
12936,3,At-Risk Low Engagement Customers
13532,2,High-Value Growth Customers
12731,2,High-Value Growth Customers
10828,2,High-Value Growth Customers
11640,1,High-Revenue Enterprise Customers
10985,2,High-Value Growth Customers
13282,2,High-Value Growth Customers
14637,3,At-Risk Low Engagement Customers
12189,2,High-Value Growth Customers
14754,3,At-Risk Low Engagement Customers
12444,3,At-Risk Low Engagement Customers
10363,2,High-Value Growth Customers
12350,2,High-Value Growth Customers
10346,1,High-Revenue Enterprise Customers
10815,2,High-Value Growth Customers
13206,3,At-Risk Low Engagement Customers
14291,2,High-Value Growth Customers
14943,1,High-Revenue Enterprise Customers
13326,0,Mid-Tier Active Customers
14107,0,Mid-Tier Active Customers
12117,2,High-Value Growth Customers
11835,2,High-Value Growth Customers
10794,2,High-Value Growth Customers
14876,1,High-Revenue Enterprise Customers
12675,1,High-Revenue Enterprise Customers
10095,3,At-Risk Low Engagement Customers
14226,1,High-Revenue Enterprise Customers
13757,2,High-Value Growth Customers
12892,0,Mid-Tier Active Customers
12372,3,At-Risk Low Engagement Customers
14280,0,Mid-Tier Active Customers
14571,3,At-Risk Low Engagement Customers
13229,0,Mid-Tier Active Customers
12854,3,At-Risk Low Engagement Customers
12913,3,At-Risk Low Engagement Customers
11866,1,High-Revenue Enterprise Customers
11858,2,High-Value Growth Customers
12646,0,Mid-Tier Active Customers
12244,2,High-Value Growth Customers
12337,0,Mid-Tier Active Customers
10951,3,At-Risk Low Engagement Customers
13069,1,High-Revenue Enterprise Customers
11121,1,High-Revenue Enterprise Customers
12598,3,At-Risk Low Engagement Customers
12205,3,At-Risk Low Engagement Customers
10420,1,High-Revenue Enterprise Customers
10923,0,Mid-Tier Active Customers
11255,2,High-Value Growth Customers
10478,1,High-Revenue Enterprise Customers
12036,1,High-Revenue Enterprise Customers
11203,0,Mid-Tier Active Customers
12627,0,Mid-Tier Active Customers
14966,2,High-Value Growth Customers
11971,3,At-Risk Low Engagement Customers
13111,3,At-Risk Low Engagement Customers
14019,2,High-Value Growth Customers
12152,2,High-Value Growth Customers
13688,0,Mid-Tier Active Customers
11998,3,At-Risk Low Engagement Customers
14034,3,At-Risk Low Engagement Customers
13055,0,Mid-Tier Active Customers
11249,0,Mid-Tier Active Customers
12193,1,High-Revenue Enterprise Customers
12713,2,High-Value Growth Customers
10993,1,High-Revenue Enterprise Customers
12191,2,High-Value Growth Customers
13763,2,High-Value Growth Customers
13598,0,Mid-Tier Active Customers
11319,1,High-Revenue Enterprise Customers
11864,3,At-Risk Low Engagement Customers
12344,2,High-Value Growth Customers
12450,1,High-Revenue Enterprise Customers
12137,3,At-Risk Low Engagement Customers
11066,0,Mid-Tier Active Customers
10871,0,Mid-Tier Active Customers
14228,2,High-Value Growth Customers
12622,0,Mid-Tier Active Customers
10078,1,High-Revenue Enterprise Customers
12899,1,High-Revenue Enterprise Customers
11315,2,High-Value Growth Customers
14509,0,Mid-Tier Active Customers
10873,1,High-Revenue Enterprise Customers
13851,3,At-Risk Low Engagement Customers
14935,0,Mid-Tier Active Customers
12966,3,At-Risk Low Engagement Customers
13392,0,Mid-Tier Active Customers
12561,0,Mid-Tier Active Customers
12613,3,At-Risk Low Engagement Customers
12636,3,At-Risk Low Engagement Customers
13531,2,High-Value Growth Customers
10376,2,High-Value Growth Customers
11909,0,Mid-Tier Active Customers
14468,0,Mid-Tier Active Customers
14516,3,At-Risk Low Engagement Customers
14028,1,High-Revenue Enterprise Customers
11605,2,High-Value Growth Customers
11119,2,High-Value Growth Customers
13678,0,Mid-Tier Active Customers
13491,0,Mid-Tier Active Customers
12434,3,At-Risk Low Engagement Customers
12959,2,High-Value Growth Customers
11995,3,At-Risk Low Engagement Customers
12691,1,High-Revenue Enterprise Customers
14663,3,At-Risk Low Engagement Customers
12377,1,High-Revenue Enterprise Customers
11343,3,At-Risk Low Engagement Customers
10321,1,High-Revenue Enterprise Customers
11620,2,High-Value Growth Customers
13714,0,Mid-Tier Active Customers
12061,0,Mid-Tier Active Customers
12061,0,Mid-Tier Active Customers
12220,3,At-Risk Low Engagement Customers
11674,2,High-Value Growth Customers
10261,2,High-Value Growth Customers
14555,2,High-Value Growth Customers
12040,0,Mid-Tier Active Customers
10902,2,High-Value Growth Customers
13745,2,High-Value Growth Customers
12027,0,Mid-Tier Active Customers
14235,2,High-Value Growth Customers
11918,0,Mid-Tier Active Customers
11829,3,At-Risk Low Engagement Customers
11574,0,Mid-Tier Active Customers
14531,1,High-Revenue Enterprise Customers
14209,3,At-Risk Low Engagement Customers
10225,2,High-Value Growth Customers
10724,0,Mid-Tier Active Customers
14625,2,High-Value Growth Customers
11142,1,High-Revenue Enterprise Customers
12763,2,High-Value Growth Customers
10847,3,At-Risk Low Engagement Customers
14290,1,High-Revenue Enterprise Customers
12552,3,At-Risk Low Engagement Customers
12929,3,At-Risk Low Engagement Customers
10118,0,Mid-Tier Active Customers
10646,0,Mid-Tier Active Customers
10004,1,High-Revenue Enterprise Customers
14171,3,At-Risk Low Engagement Customers
14171,3,At-Risk Low Engagement Customers
10468,1,High-Revenue Enterprise Customers
10006,1,High-Revenue Enterprise Customers
10920,1,High-Revenue Enterprise Customers
12596,0,Mid-Tier Active Customers
14325,2,High-Value Growth Customers
11064,1,High-Revenue Enterprise Customers
12591,1,High-Revenue Enterprise Customers
10243,2,High-Value Growth Customers
11161,2,High-Value Growth Customers
12871,1,High-Revenue Enterprise Customers
13736,1,High-Revenue Enterprise Customers
12398,2,High-Value Growth Customers
13518,2,High-Value Growth Customers
13422,3,At-Risk Low Engagement Customers
12564,3,At-Risk Low Engagement Customers
11606,2,High-Value Growth Customers
14977,3,At-Risk Low Engagement Customers
12325,2,High-Value Growth Customers
12710,0,Mid-Tier Active Customers
14535,3,At-Risk Low Engagement Customers
11313,0,Mid-Tier Active Customers
13449,3,At-Risk Low Engagement Customers
13813,0,Mid-Tier Active Customers
12696,2,High-Value Growth Customers
12363,3,At-Risk Low Engagement Customers
11976,2,High-Value Growth Customers
13515,1,High-Revenue Enterprise Customers
11762,2,High-Value Growth Customers
12740,1,High-Revenue Enterprise Customers
14803,2,High-Value Growth Customers
12473,1,High-Revenue Enterprise Customers
14008,2,High-Value Growth Customers
11494,1,High-Revenue Enterprise Customers
14207,2,High-Value Growth Customers
12159,3,At-Risk Low Engagement Customers
11170,2,High-Value Growth Customers
14656,1,High-Revenue Enterprise Customers
10233,1,High-Revenue Enterprise Customers
10067,0,Mid-Tier Active Customers
11604,1,High-Revenue Enterprise Customers
13284,2,High-Value Growth Customers
13597,0,Mid-Tier Active Customers
10126,3,At-Risk Low Engagement Customers
11297,2,High-Value Growth Customers
11977,3,At-Risk Low Engagement Customers
14657,0,Mid-Tier Active Customers
14621,2,High-Value Growth Customers
14621,2,High-Value Growth Customers
12076,3,At-Risk Low Engagement Customers
13087,2,High-Value Growth Customers
14482,1,High-Revenue Enterprise Customers
13346,0,Mid-Tier Active Customers
14604,1,High-Revenue Enterprise Customers
12798,0,Mid-Tier Active Customers
10919,3,At-Risk Low Engagement Customers
11647,2,High-Value Growth Customers
10365,0,Mid-Tier Active Customers
13288,3,At-Risk Low Engagement Customers
12126,3,At-Risk Low Engagement Customers
14124,3,At-Risk Low Engagement Customers
10526,3,At-Risk Low Engagement Customers
10056,1,High-Revenue Enterprise Customers
10639,1,High-Revenue Enterprise Customers
10303,3,At-Risk Low Engagement Customers
12767,3,At-Risk Low Engagement Customers
11277,2,High-Value Growth Customers
12056,3,At-Risk Low Engagement Customers
14433,0,Mid-Tier Active Customers
13645,2,High-Value Growth Customers
14144,3,At-Risk Low Engagement Customers
12879,3,At-Risk Low Engagement Customers
14203,2,High-Value Growth Customers
12287,1,High-Revenue Enterprise Customers
12262,1,High-Revenue Enterprise Customers
12297,0,Mid-Tier Active Customers
11754,0,Mid-Tier Active Customers
11969,3,At-Risk Low Engagement Customers
14488,2,High-Value Growth Customers
13118,1,High-Revenue Enterprise Customers
12394,2,High-Value Growth Customers
10524,0,Mid-Tier Active Customers
13901,2,High-Value Growth Customers
13123,0,Mid-Tier Active Customers
14157,1,High-Revenue Enterprise Customers
11970,3,At-Risk Low Engagement Customers
10672,0,Mid-Tier Active Customers
14189,2,High-Value Growth Customers
10667,0,Mid-Tier Active Customers
14474,2,High-Value Growth Customers
11888,2,High-Value Growth Customers
13267,2,High-Value Growth Customers
10281,2,High-Value Growth Customers
11720,1,High-Revenue Enterprise Customers
12948,1,High-Revenue Enterprise Customers
14456,3,At-Risk Low Engagement Customers
10900,3,At-Risk Low Engagement Customers
14999,3,At-Risk Low Engagement Customers
10761,1,High-Revenue Enterprise Customers
11907,3,At-Risk Low Engagement Customers
14043,2,High-Value Growth Customers
13824,2,High-Value Growth Customers
14139,1,High-Revenue Enterprise Customers
13819,1,High-Revenue Enterprise Customers
14301,3,At-Risk Low Engagement Customers
12594,2,High-Value Growth Customers
14165,1,High-Revenue Enterprise Customers
13032,2,High-Value Growth Customers
13580,2,High-Value Growth Customers
12833,3,At-Risk Low Engagement Customers
13473,1,High-Revenue Enterprise Customers
10138,3,At-Risk Low Engagement Customers
12181,0,Mid-Tier Active Customers
12129,2,High-Value Growth Customers
13178,3,At-Risk Low Engagement Customers
14504,3,At-Risk Low Engagement Customers
14262,1,High-Revenue Enterprise Customers
14345,0,Mid-Tier Active Customers
11332,3,At-Risk Low Engagement Customers
12018,2,High-Value Growth Customers
12483,2,High-Value Growth Customers
11359,0,Mid-Tier Active Customers
11330,2,High-Value Growth Customers
12151,1,High-Revenue Enterprise Customers
12123,2,High-Value Growth Customers
13982,3,At-Risk Low Engagement Customers
11253,2,High-Value Growth Customers
13279,3,At-Risk Low Engagement Customers
13375,3,At-Risk Low Engagement Customers
12815,2,High-Value Growth Customers
11849,3,At-Risk Low Engagement Customers
13038,2,High-Value Growth Customers
10389,2,High-Value Growth Customers
10236,0,Mid-Tier Active Customers
11078,3,At-Risk Low Engagement Customers
11985,1,High-Revenue Enterprise Customers
14364,0,Mid-Tier Active Customers
13963,0,Mid-Tier Active Customers
10771,2,High-Value Growth Customers
12166,2,High-Value Growth Customers
10674,1,High-Revenue Enterprise Customers
10250,3,At-Risk Low Engagement Customers
11575,2,High-Value Growth Customers
13420,1,High-Revenue Enterprise Customers
12082,2,High-Value Growth Customers
11824,1,High-Revenue Enterprise Customers
10717,1,High-Revenue Enterprise Customers
14813,3,At-Risk Low Engagement Customers
12049,2,High-Value Growth Customers
14179,0,Mid-Tier Active Customers
12725,2,High-Value Growth Customers
14661,1,High-Revenue Enterprise Customers
11461,0,Mid-Tier Active Customers
11669,2,High-Value Growth Customers
12757,1,High-Revenue Enterprise Customers
12001,0,Mid-Tier Active Customers
10405,1,High-Revenue Enterprise Customers
10385,3,At-Risk Low Engagement Customers
14632,3,At-Risk Low Engagement Customers
12153,0,Mid-Tier Active Customers
11634,0,Mid-Tier Active Customers
14726,3,At-Risk Low Engagement Customers
13926,1,High-Revenue Enterprise Customers
14159,3,At-Risk Low Engagement Customers
10224,1,High-Revenue Enterprise Customers
12194,2,High-Value Growth Customers
13137,1,High-Revenue Enterprise Customers
14470,2,High-Value Growth Customers
11825,0,Mid-Tier Active Customers
14741,2,High-Value Growth Customers
10798,2,High-Value Growth Customers
12872,3,At-Risk Low Engagement Customers
10010,3,At-Risk Low Engagement Customers
11945,1,High-Revenue Enterprise Customers
11839,0,Mid-Tier Active Customers
10256,0,Mid-Tier Active Customers
14486,2,High-Value Growth Customers
14648,2,High-Value Growth Customers
11582,3,At-Risk Low Engagement Customers
12957,2,High-Value Growth Customers
10925,2,High-Value Growth Customers
14568,2,High-Value Growth Customers
12509,3,At-Risk Low Engagement Customers
13776,3,At-Risk Low Engagement Customers
14137,3,At-Risk Low Engagement Customers
12780,2,High-Value Growth Customers
10540,1,High-Revenue Enterprise Customers
12746,0,Mid-Tier Active Customers
14638,1,High-Revenue Enterprise Customers
14711,1,High-Revenue Enterprise Customers
11146,3,At-Risk Low Engagement Customers
14469,1,High-Revenue Enterprise Customers
10668,0,Mid-Tier Active Customers
13020,2,High-Value Growth Customers
10358,1,High-Revenue Enterprise Customers
12832,3,At-Risk Low Engagement Customers
12784,3,At-Risk Low Engagement Customers
11354,3,At-Risk Low Engagement Customers
10471,3,At-Risk Low Engagement Customers
12704,0,Mid-Tier Active Customers
13331,0,Mid-Tier Active Customers
13638,2,High-Value Growth Customers
11397,3,At-Risk Low Engagement Customers
13585,0,Mid-Tier Active Customers
14626,0,Mid-Tier Active Customers
13377,2,High-Value Growth Customers
11257,0,Mid-Tier Active Customers
13513,0,Mid-Tier Active Customers
11251,2,High-Value Growth Customers
14955,2,High-Value Growth Customers
14299,3,At-Risk Low Engagement Customers
13285,2,High-Value Growth Customers
12934,0,Mid-Tier Active Customers
14176,0,Mid-Tier Active Customers
11853,3,At-Risk Low Engagement Customers
